img_name,label1,label2,label3,final_label
plastic_1.jpg,plastic,plastic,metal,plastic
plastic_10.jpg,trash,metal,glass,plastic
plastic_100.jpg,trash,glass,plastic,plastic
plastic_101.jpg,metal,plastic,plastic,plastic
plastic_102.jpg,plastic,trash,plastic,plastic
plastic_103.jpg,metal,plastic,trash,plastic
plastic_104.jpg,plastic,metal,plastic,plastic
plastic_105.jpg,plastic,plastic,glass,plastic
plastic_106.jpg,plastic,glass,plastic,plastic
plastic_107.jpg,glass,plastic,glass,plastic
plastic_108.jpg,plastic,plastic,trash,plastic
plastic_109.jpg,trash,metal,plastic,plastic
plastic_11.jpg,metal,metal,metal,plastic
plastic_110.jpg,metal,plastic,plastic,plastic
plastic_111.jpg,plastic,glass,plastic,plastic
plastic_112.jpg,trash,glass,plastic,plastic
plastic_113.jpg,glass,metal,plastic,plastic
plastic_114.jpg,plastic,trash,glass,plastic
plastic_115.jpg,plastic,plastic,metal,plastic
plastic_116.jpg,trash,plastic,plastic,plastic
plastic_117.jpg,plastic,plastic,metal,plastic
plastic_118.jpg,trash,plastic,plastic,plastic
plastic_119.jpg,plastic,glass,metal,plastic
plastic_12.jpg,metal,metal,plastic,plastic
plastic_120.jpg,plastic,trash,glass,plastic
plastic_121.jpg,metal,plastic,metal,plastic
plastic_122.jpg,plastic,plastic,metal,plastic
plastic_123.jpg,trash,glass,glass,plastic
plastic_124.jpg,plastic,plastic,metal,plastic
plastic_125.jpg,glass,plastic,plastic,plastic
plastic_126.jpg,plastic,plastic,glass,plastic
plastic_127.jpg,trash,plastic,plastic,plastic
plastic_128.jpg,plastic,metal,plastic,plastic
plastic_129.jpg,plastic,metal,plastic,plastic
plastic_13.jpg,plastic,metal,plastic,plastic
plastic_130.jpg,trash,metal,plastic,plastic
plastic_131.jpg,plastic,metal,plastic,plastic
plastic_132.jpg,glass,plastic,plastic,plastic
plastic_133.jpg,plastic,plastic,trash,plastic
plastic_134.jpg,plastic,plastic,trash,plastic
plastic_135.jpg,plastic,glass,glass,plastic
plastic_136.jpg,plastic,trash,plastic,plastic
plastic_137.jpg,trash,plastic,plastic,plastic
plastic_138.jpg,plastic,glass,plastic,plastic
plastic_139.jpg,plastic,glass,trash,plastic
plastic_14.jpg,glass,plastic,plastic,plastic
plastic_140.jpg,plastic,glass,plastic,plastic
plastic_141.jpg,plastic,trash,plastic,plastic
plastic_142.jpg,plastic,plastic,metal,plastic
plastic_143.jpg,plastic,plastic,glass,plastic
plastic_144.jpg,plastic,plastic,metal,plastic
plastic_145.jpg,metal,plastic,metal,plastic
plastic_146.jpg,glass,glass,plastic,plastic
plastic_147.jpg,plastic,trash,plastic,plastic
plastic_148.jpg,metal,plastic,plastic,plastic
plastic_149.jpg,trash,trash,plastic,plastic
plastic_15.jpg,plastic,metal,glass,plastic
plastic_150.jpg,plastic,trash,plastic,plastic
plastic_151.jpg,plastic,trash,plastic,plastic
plastic_152.jpg,plastic,metal,plastic,plastic
plastic_153.jpg,trash,plastic,plastic,plastic
plastic_154.jpg,plastic,metal,plastic,plastic
plastic_155.jpg,plastic,trash,plastic,plastic
plastic_156.jpg,plastic,glass,trash,plastic
plastic_157.jpg,plastic,metal,plastic,plastic
plastic_158.jpg,trash,plastic,metal,plastic
plastic_159.jpg,plastic,trash,plastic,plastic
plastic_16.jpg,trash,glass,plastic,plastic
plastic_160.jpg,plastic,trash,plastic,plastic
plastic_161.jpg,plastic,plastic,metal,plastic
plastic_162.jpg,metal,plastic,trash,plastic
plastic_163.jpg,plastic,metal,trash,plastic
plastic_164.jpg,plastic,trash,glass,plastic
plastic_165.jpg,metal,plastic,plastic,plastic
plastic_166.jpg,plastic,plastic,glass,plastic
plastic_167.jpg,plastic,plastic,glass,plastic
plastic_168.jpg,metal,plastic,plastic,plastic
plastic_169.jpg,metal,plastic,plastic,plastic
plastic_17.jpg,plastic,metal,plastic,plastic
plastic_170.jpg,plastic,metal,plastic,plastic
plastic_171.jpg,plastic,metal,plastic,plastic
plastic_172.jpg,plastic,plastic,trash,plastic
plastic_173.jpg,plastic,trash,plastic,plastic
plastic_174.jpg,metal,plastic,plastic,plastic
plastic_175.jpg,glass,plastic,trash,plastic
plastic_176.jpg,plastic,trash,plastic,plastic
plastic_177.jpg,plastic,plastic,glass,plastic
plastic_178.jpg,glass,metal,trash,plastic
plastic_179.jpg,trash,plastic,plastic,plastic
plastic_18.jpg,plastic,trash,metal,plastic
plastic_180.jpg,plastic,glass,plastic,plastic
plastic_181.jpg,plastic,glass,plastic,plastic
plastic_182.jpg,plastic,glass,glass,plastic
plastic_183.jpg,plastic,metal,plastic,plastic
plastic_184.jpg,plastic,glass,plastic,plastic
plastic_185.jpg,plastic,metal,plastic,plastic
plastic_186.jpg,plastic,metal,plastic,plastic
plastic_187.jpg,glass,plastic,plastic,plastic
plastic_188.jpg,trash,plastic,plastic,plastic
plastic_189.jpg,plastic,plastic,metal,plastic
plastic_19.jpg,glass,metal,plastic,plastic
plastic_190.jpg,plastic,trash,plastic,plastic
plastic_191.jpg,plastic,metal,glass,plastic
plastic_192.jpg,plastic,trash,plastic,plastic
plastic_193.jpg,glass,metal,plastic,plastic
plastic_194.jpg,plastic,plastic,glass,plastic
plastic_195.jpg,plastic,metal,glass,plastic
plastic_196.jpg,plastic,metal,plastic,plastic
plastic_197.jpg,glass,plastic,plastic,plastic
plastic_198.jpg,glass,plastic,plastic,plastic
plastic_199.jpg,metal,metal,plastic,plastic
plastic_2.jpg,plastic,metal,metal,plastic
plastic_20.jpg,glass,plastic,plastic,plastic
plastic_200.jpg,glass,plastic,plastic,plastic
plastic_201.jpg,plastic,plastic,trash,plastic
plastic_202.jpg,metal,glass,plastic,plastic
plastic_203.jpg,metal,plastic,plastic,plastic
plastic_204.jpg,plastic,plastic,glass,plastic
plastic_205.jpg,plastic,plastic,glass,plastic
plastic_206.jpg,glass,trash,plastic,plastic
plastic_207.jpg,plastic,plastic,glass,plastic
plastic_208.jpg,plastic,plastic,metal,plastic
plastic_209.jpg,plastic,metal,plastic,plastic
plastic_21.jpg,metal,plastic,plastic,plastic
plastic_210.jpg,plastic,glass,glass,plastic
plastic_211.jpg,plastic,glass,metal,plastic
plastic_212.jpg,plastic,trash,plastic,plastic
plastic_213.jpg,plastic,trash,plastic,plastic
plastic_214.jpg,plastic,metal,metal,plastic
plastic_215.jpg,plastic,trash,plastic,plastic
plastic_216.jpg,plastic,metal,plastic,plastic
plastic_217.jpg,plastic,glass,plastic,plastic
plastic_218.jpg,plastic,plastic,glass,plastic
plastic_219.jpg,plastic,glass,plastic,plastic
plastic_22.jpg,trash,trash,metal,plastic
plastic_220.jpg,plastic,glass,plastic,plastic
plastic_221.jpg,plastic,plastic,trash,plastic
plastic_222.jpg,plastic,metal,plastic,plastic
plastic_223.jpg,metal,trash,plastic,plastic
plastic_224.jpg,plastic,trash,plastic,plastic
plastic_225.jpg,plastic,trash,plastic,plastic
plastic_226.jpg,plastic,metal,glass,plastic
plastic_227.jpg,glass,plastic,trash,plastic
plastic_228.jpg,plastic,trash,metal,plastic
plastic_229.jpg,plastic,glass,trash,plastic
plastic_23.jpg,trash,trash,plastic,plastic
plastic_230.jpg,plastic,glass,plastic,plastic
plastic_231.jpg,plastic,plastic,metal,plastic
plastic_232.jpg,plastic,plastic,metal,plastic
plastic_233.jpg,plastic,plastic,glass,plastic
plastic_234.jpg,trash,plastic,plastic,plastic
plastic_235.jpg,plastic,metal,metal,plastic
plastic_236.jpg,plastic,trash,plastic,plastic
plastic_237.jpg,plastic,glass,trash,plastic
plastic_238.jpg,plastic,plastic,trash,plastic
plastic_239.jpg,glass,plastic,trash,plastic
plastic_24.jpg,plastic,trash,metal,plastic
plastic_240.jpg,glass,metal,plastic,plastic
plastic_241.jpg,metal,plastic,plastic,plastic
plastic_242.jpg,trash,plastic,metal,plastic
plastic_243.jpg,plastic,metal,metal,plastic
plastic_244.jpg,glass,trash,plastic,plastic
plastic_245.jpg,plastic,glass,plastic,plastic
plastic_246.jpg,plastic,plastic,glass,plastic
plastic_247.jpg,trash,metal,plastic,plastic
plastic_248.jpg,metal,glass,glass,plastic
plastic_249.jpg,trash,plastic,metal,plastic
plastic_25.jpg,plastic,metal,glass,plastic
plastic_250.jpg,plastic,plastic,glass,plastic
plastic_251.jpg,plastic,plastic,metal,plastic
plastic_252.jpg,plastic,trash,plastic,plastic
plastic_253.jpg,plastic,glass,plastic,plastic
plastic_254.jpg,plastic,trash,plastic,plastic
plastic_255.jpg,glass,plastic,trash,plastic
plastic_256.jpg,glass,metal,plastic,plastic
plastic_257.jpg,plastic,glass,plastic,plastic
plastic_258.jpg,plastic,plastic,metal,plastic
plastic_259.jpg,plastic,trash,plastic,plastic
plastic_26.jpg,plastic,plastic,trash,plastic
plastic_260.jpg,plastic,metal,plastic,plastic
plastic_261.jpg,plastic,plastic,metal,plastic
plastic_262.jpg,plastic,metal,plastic,plastic
plastic_263.jpg,plastic,glass,plastic,plastic
plastic_264.jpg,plastic,glass,plastic,plastic
plastic_265.jpg,metal,plastic,plastic,plastic
plastic_266.jpg,glass,trash,plastic,plastic
plastic_267.jpg,glass,metal,plastic,plastic
plastic_268.jpg,metal,plastic,plastic,plastic
plastic_269.jpg,plastic,trash,plastic,plastic
plastic_27.jpg,glass,metal,trash,plastic
plastic_270.jpg,plastic,glass,metal,plastic
plastic_271.jpg,plastic,plastic,trash,plastic
plastic_272.jpg,plastic,trash,glass,plastic
plastic_273.jpg,trash,plastic,plastic,plastic
plastic_274.jpg,plastic,plastic,metal,plastic
plastic_275.jpg,plastic,glass,plastic,plastic
