img_name,label1,label2,label3,final_label
metal_1.jpg,plastic,metal,trash,metal
metal_10.jpg,trash,metal,metal,metal
metal_100.jpg,trash,trash,metal,metal
metal_101.jpg,metal,metal,glass,metal
metal_102.jpg,metal,trash,metal,metal
metal_103.jpg,metal,metal,trash,metal
metal_104.jpg,plastic,trash,plastic,metal
metal_105.jpg,metal,glass,metal,metal
metal_106.jpg,metal,trash,metal,metal
metal_107.jpg,trash,metal,metal,metal
metal_108.jpg,metal,glass,metal,metal
metal_109.jpg,metal,plastic,glass,metal
metal_11.jpg,plastic,trash,metal,metal
metal_110.jpg,metal,plastic,metal,metal
metal_111.jpg,glass,metal,metal,metal
metal_112.jpg,glass,metal,metal,metal
metal_113.jpg,metal,trash,metal,metal
metal_114.jpg,metal,glass,metal,metal
metal_115.jpg,metal,plastic,trash,metal
metal_116.jpg,glass,metal,metal,metal
metal_117.jpg,metal,glass,plastic,metal
metal_118.jpg,plastic,glass,trash,metal
metal_119.jpg,metal,plastic,metal,metal
metal_12.jpg,glass,metal,metal,metal
metal_120.jpg,glass,metal,metal,metal
metal_121.jpg,plastic,trash,trash,metal
metal_122.jpg,plastic,metal,metal,metal
metal_123.jpg,metal,metal,plastic,metal
metal_124.jpg,glass,trash,trash,metal
metal_125.jpg,metal,metal,glass,metal
metal_126.jpg,plastic,trash,trash,metal
metal_127.jpg,metal,trash,metal,metal
metal_128.jpg,metal,metal,glass,metal
metal_129.jpg,metal,glass,plastic,metal
metal_13.jpg,trash,trash,metal,metal
metal_130.jpg,metal,glass,plastic,metal
metal_131.jpg,metal,plastic,metal,metal
metal_132.jpg,metal,plastic,metal,metal
metal_133.jpg,metal,glass,glass,metal
metal_134.jpg,metal,metal,plastic,metal
metal_135.jpg,trash,metal,trash,metal
metal_136.jpg,metal,metal,trash,metal
metal_137.jpg,metal,glass,plastic,metal
metal_138.jpg,metal,plastic,metal,metal
metal_139.jpg,trash,glass,glass,metal
metal_14.jpg,metal,plastic,metal,metal
metal_140.jpg,trash,metal,plastic,metal
metal_141.jpg,metal,trash,metal,metal
metal_142.jpg,trash,plastic,metal,metal
metal_143.jpg,glass,trash,plastic,metal
metal_144.jpg,metal,glass,metal,metal
metal_145.jpg,metal,plastic,metal,metal
metal_146.jpg,metal,glass,metal,metal
metal_147.jpg,plastic,glass,metal,metal
metal_148.jpg,metal,glass,glass,metal
metal_149.jpg,metal,glass,metal,metal
metal_15.jpg,metal,plastic,plastic,metal
metal_150.jpg,metal,plastic,glass,metal
metal_151.jpg,metal,glass,metal,metal
metal_152.jpg,plastic,glass,metal,metal
metal_153.jpg,plastic,metal,metal,metal
metal_154.jpg,plastic,metal,metal,metal
metal_155.jpg,metal,plastic,metal,metal
metal_156.jpg,metal,glass,metal,metal
metal_157.jpg,metal,metal,plastic,metal
metal_158.jpg,metal,plastic,glass,metal
metal_159.jpg,plastic,plastic,metal,metal
metal_16.jpg,trash,plastic,trash,metal
metal_160.jpg,metal,trash,metal,metal
metal_161.jpg,glass,trash,glass,metal
metal_162.jpg,metal,trash,glass,metal
metal_163.jpg,trash,metal,glass,metal
metal_164.jpg,trash,metal,metal,metal
metal_165.jpg,metal,plastic,metal,metal
metal_166.jpg,metal,plastic,trash,metal
metal_167.jpg,metal,glass,metal,metal
metal_168.jpg,metal,glass,metal,metal
metal_169.jpg,metal,metal,trash,metal
metal_17.jpg,metal,plastic,metal,metal
metal_170.jpg,metal,plastic,glass,metal
metal_171.jpg,metal,trash,metal,metal
metal_172.jpg,glass,trash,metal,metal
metal_173.jpg,metal,metal,glass,metal
metal_174.jpg,metal,glass,metal,metal
metal_175.jpg,trash,metal,metal,metal
metal_176.jpg,plastic,plastic,metal,metal
metal_177.jpg,metal,metal,glass,metal
metal_178.jpg,trash,metal,metal,metal
metal_179.jpg,metal,glass,plastic,metal
metal_18.jpg,metal,glass,metal,metal
metal_180.jpg,metal,glass,metal,metal
metal_181.jpg,plastic,metal,glass,metal
metal_182.jpg,plastic,metal,trash,metal
metal_183.jpg,metal,metal,glass,metal
metal_184.jpg,glass,metal,metal,metal
metal_185.jpg,metal,plastic,metal,metal
metal_186.jpg,trash,plastic,metal,metal
metal_187.jpg,plastic,metal,metal,metal
metal_188.jpg,metal,metal,trash,metal
metal_189.jpg,metal,plastic,metal,metal
metal_19.jpg,metal,plastic,metal,metal
metal_190.jpg,trash,metal,glass,metal
metal_191.jpg,metal,metal,plastic,metal
metal_192.jpg,metal,glass,plastic,metal
metal_193.jpg,metal,glass,metal,metal
metal_194.jpg,metal,plastic,metal,metal
metal_195.jpg,metal,metal,glass,metal
metal_196.jpg,metal,metal,plastic,metal
metal_197.jpg,trash,trash,metal,metal
metal_198.jpg,metal,metal,glass,metal
metal_199.jpg,metal,trash,metal,metal
metal_2.jpg,metal,glass,metal,metal
metal_20.jpg,trash,metal,metal,metal
metal_200.jpg,metal,trash,metal,metal
metal_201.jpg,metal,glass,plastic,metal
metal_202.jpg,metal,metal,glass,metal
metal_203.jpg,metal,plastic,metal,metal
metal_204.jpg,metal,metal,plastic,metal
metal_205.jpg,plastic,trash,trash,metal
metal_206.jpg,trash,metal,plastic,metal
metal_207.jpg,trash,plastic,glass,metal
metal_208.jpg,metal,glass,glass,metal
metal_209.jpg,trash,metal,metal,metal
metal_21.jpg,glass,metal,metal,metal
metal_210.jpg,metal,metal,trash,metal
metal_211.jpg,trash,trash,trash,metal
metal_212.jpg,metal,glass,trash,metal
metal_213.jpg,trash,metal,metal,metal
metal_214.jpg,plastic,metal,glass,metal
metal_215.jpg,metal,metal,trash,metal
metal_216.jpg,metal,metal,plastic,metal
metal_217.jpg,plastic,plastic,metal,metal
metal_218.jpg,plastic,trash,plastic,metal
metal_219.jpg,metal,glass,metal,metal
metal_22.jpg,metal,glass,trash,metal
metal_220.jpg,metal,glass,glass,metal
metal_221.jpg,glass,metal,trash,metal
metal_222.jpg,metal,trash,metal,metal
metal_223.jpg,metal,glass,metal,metal
metal_224.jpg,trash,metal,metal,metal
metal_225.jpg,metal,plastic,metal,metal
metal_226.jpg,glass,metal,metal,metal
metal_227.jpg,glass,metal,glass,metal
metal_228.jpg,metal,trash,metal,metal
metal_229.jpg,metal,glass,metal,metal
metal_23.jpg,metal,metal,plastic,metal
metal_230.jpg,metal,trash,metal,metal
metal_231.jpg,plastic,metal,glass,metal
metal_232.jpg,plastic,plastic,plastic,metal
metal_233.jpg,metal,glass,metal,metal
metal_234.jpg,plastic,metal,metal,metal
metal_235.jpg,plastic,metal,metal,metal
metal_236.jpg,metal,metal,glass,metal
metal_237.jpg,trash,metal,glass,metal
metal_238.jpg,metal,plastic,metal,metal
metal_239.jpg,glass,trash,glass,metal
metal_24.jpg,metal,trash,metal,metal
metal_240.jpg,metal,trash,plastic,metal
metal_241.jpg,metal,metal,plastic,metal
