img_name,label1,label2,label3,final_label
battery_1.jpg,battery,trash,battery,battery
battery_10.jpg,battery,trash,battery,battery
battery_100.jpg,battery,battery,metal,battery
battery_101.jpg,battery,battery,metal,battery
battery_102.jpg,battery,battery,metal,battery
battery_103.jpg,metal,battery,battery,battery
battery_104.jpg,battery,trash,plastic,battery
battery_105.jpg,battery,battery,trash,battery
battery_106.jpg,metal,trash,metal,battery
battery_107.jpg,battery,battery,metal,battery
battery_108.jpg,trash,battery,battery,battery
battery_109.jpg,plastic,battery,battery,battery
battery_11.jpg,plastic,trash,metal,battery
battery_110.jpg,battery,battery,metal,battery
battery_111.jpg,metal,metal,battery,battery
battery_112.jpg,plastic,plastic,battery,battery
battery_113.jpg,trash,battery,metal,battery
battery_114.jpg,battery,metal,battery,battery
battery_115.jpg,trash,battery,battery,battery
battery_116.jpg,metal,battery,battery,battery
battery_117.jpg,battery,plastic,battery,battery
battery_118.jpg,battery,battery,plastic,battery
battery_119.jpg,metal,plastic,plastic,battery
battery_12.jpg,plastic,trash,battery,battery
battery_120.jpg,battery,trash,plastic,battery
battery_121.jpg,battery,metal,battery,battery
battery_122.jpg,battery,metal,metal,battery
battery_123.jpg,battery,trash,battery,battery
battery_124.jpg,battery,battery,plastic,battery
battery_125.jpg,metal,metal,metal,battery
battery_126.jpg,trash,trash,trash,battery
battery_127.jpg,battery,battery,plastic,battery
battery_128.jpg,plastic,battery,battery,battery
battery_129.jpg,battery,battery,plastic,battery
battery_13.jpg,metal,battery,battery,battery
battery_130.jpg,battery,trash,battery,battery
battery_131.jpg,battery,battery,trash,battery
battery_132.jpg,trash,battery,battery,battery
battery_133.jpg,plastic,plastic,plastic,battery
battery_134.jpg,metal,trash,plastic,battery
battery_135.jpg,battery,plastic,metal,battery
battery_136.jpg,battery,plastic,battery,battery
battery_137.jpg,battery,battery,metal,battery
battery_138.jpg,trash,plastic,battery,battery
battery_139.jpg,battery,battery,metal,battery
battery_14.jpg,plastic,battery,battery,battery
battery_140.jpg,battery,battery,metal,battery
battery_141.jpg,battery,battery,metal,battery
battery_142.jpg,battery,plastic,battery,battery
battery_143.jpg,trash,metal,battery,battery
battery_144.jpg,metal,trash,trash,battery
battery_145.jpg,battery,metal,plastic,battery
battery_146.jpg,battery,metal,battery,battery
battery_147.jpg,battery,battery,metal,battery
battery_148.jpg,battery,metal,battery,battery
battery_149.jpg,trash,battery,plastic,battery
battery_15.jpg,battery,metal,metal,battery
battery_150.jpg,battery,plastic,metal,battery
battery_151.jpg,metal,battery,battery,battery
battery_152.jpg,metal,battery,battery,battery
battery_153.jpg,metal,battery,battery,battery
battery_154.jpg,battery,plastic,battery,battery
battery_155.jpg,metal,plastic,metal,battery
battery_156.jpg,battery,battery,plastic,battery
battery_157.jpg,battery,trash,battery,battery
battery_158.jpg,metal,trash,metal,battery
battery_159.jpg,battery,trash,battery,battery
battery_16.jpg,battery,trash,metal,battery
battery_160.jpg,battery,plastic,battery,battery
battery_161.jpg,trash,battery,plastic,battery
battery_162.jpg,battery,battery,metal,battery
battery_163.jpg,battery,trash,battery,battery
battery_164.jpg,battery,battery,metal,battery
battery_165.jpg,battery,plastic,metal,battery
battery_166.jpg,battery,battery,plastic,battery
battery_167.jpg,battery,battery,plastic,battery
battery_168.jpg,plastic,battery,battery,battery
battery_169.jpg,battery,trash,metal,battery
battery_17.jpg,battery,battery,metal,battery
battery_170.jpg,metal,trash,plastic,battery
battery_171.jpg,battery,plastic,battery,battery
battery_172.jpg,trash,plastic,battery,battery
battery_173.jpg,trash,battery,battery,battery
battery_174.jpg,battery,trash,trash,battery
battery_175.jpg,battery,plastic,battery,battery
battery_176.jpg,battery,metal,plastic,battery
battery_177.jpg,battery,plastic,battery,battery
battery_178.jpg,battery,trash,battery,battery
battery_179.jpg,plastic,battery,battery,battery
battery_18.jpg,metal,battery,battery,battery
battery_180.jpg,battery,trash,battery,battery
battery_181.jpg,battery,metal,plastic,battery
battery_182.jpg,plastic,battery,metal,battery
battery_183.jpg,trash,battery,battery,battery
battery_184.jpg,battery,trash,battery,battery
battery_185.jpg,battery,battery,trash,battery
battery_186.jpg,battery,trash,battery,battery
battery_187.jpg,battery,trash,battery,battery
battery_188.jpg,trash,battery,metal,battery
battery_189.jpg,metal,battery,battery,battery
battery_19.jpg,metal,battery,trash,battery
battery_190.jpg,battery,plastic,battery,battery
battery_191.jpg,battery,battery,metal,battery
battery_192.jpg,trash,battery,battery,battery
battery_193.jpg,battery,battery,plastic,battery
battery_194.jpg,battery,metal,metal,battery
battery_195.jpg,battery,battery,plastic,battery
battery_196.jpg,battery,plastic,battery,battery
battery_197.jpg,battery,battery,plastic,battery
battery_198.jpg,trash,battery,metal,battery
battery_199.jpg,trash,trash,battery,battery
battery_2.jpg,battery,metal,trash,battery
battery_20.jpg,metal,battery,battery,battery
battery_200.jpg,battery,plastic,battery,battery
battery_201.jpg,battery,trash,trash,battery
battery_202.jpg,plastic,battery,battery,battery
battery_203.jpg,battery,plastic,plastic,battery
battery_204.jpg,metal,battery,battery,battery
battery_205.jpg,battery,trash,trash,battery
battery_206.jpg,battery,battery,plastic,battery
battery_207.jpg,metal,battery,battery,battery
battery_208.jpg,battery,plastic,battery,battery
battery_209.jpg,plastic,battery,trash,battery
battery_21.jpg,battery,metal,battery,battery
battery_210.jpg,metal,battery,battery,battery
battery_211.jpg,metal,battery,battery,battery
battery_212.jpg,plastic,battery,plastic,battery
battery_213.jpg,battery,trash,battery,battery
battery_214.jpg,battery,battery,metal,battery
battery_215.jpg,metal,battery,battery,battery
battery_216.jpg,battery,plastic,metal,battery
battery_217.jpg,battery,battery,trash,battery
battery_218.jpg,trash,plastic,battery,battery
battery_219.jpg,plastic,battery,battery,battery
battery_22.jpg,trash,plastic,battery,battery
battery_220.jpg,trash,metal,battery,battery
battery_221.jpg,battery,battery,metal,battery
battery_222.jpg,plastic,battery,battery,battery
battery_223.jpg,metal,battery,trash,battery
battery_224.jpg,plastic,plastic,battery,battery
battery_225.jpg,trash,battery,battery,battery
battery_226.jpg,battery,battery,metal,battery
battery_227.jpg,battery,metal,battery,battery
battery_228.jpg,plastic,battery,metal,battery
battery_229.jpg,battery,plastic,battery,battery
battery_23.jpg,battery,trash,plastic,battery
battery_230.jpg,battery,metal,metal,battery
battery_231.jpg,battery,metal,battery,battery
battery_232.jpg,battery,plastic,battery,battery
battery_233.jpg,metal,battery,battery,battery
battery_234.jpg,battery,battery,metal,battery
battery_235.jpg,metal,trash,battery,battery
battery_236.jpg,metal,battery,battery,battery
battery_237.jpg,plastic,battery,battery,battery
battery_238.jpg,plastic,battery,battery,battery
battery_239.jpg,battery,plastic,battery,battery
battery_24.jpg,battery,metal,battery,battery
battery_240.jpg,battery,trash,metal,battery
battery_241.jpg,battery,metal,battery,battery
battery_242.jpg,battery,trash,battery,battery
battery_243.jpg,battery,plastic,battery,battery
battery_244.jpg,battery,battery,trash,battery
battery_245.jpg,battery,battery,metal,battery
battery_246.jpg,metal,battery,battery,battery
battery_247.jpg,battery,plastic,battery,battery
battery_248.jpg,battery,plastic,trash,battery
battery_249.jpg,battery,plastic,battery,battery
battery_25.jpg,battery,battery,trash,battery
battery_250.jpg,plastic,battery,battery,battery
battery_251.jpg,battery,battery,metal,battery
battery_252.jpg,metal,battery,metal,battery
battery_253.jpg,battery,battery,metal,battery
battery_254.jpg,metal,battery,trash,battery
battery_255.jpg,battery,metal,battery,battery
battery_256.jpg,trash,battery,trash,battery
battery_257.jpg,metal,metal,battery,battery
battery_258.jpg,battery,metal,battery,battery
battery_259.jpg,metal,battery,battery,battery
battery_26.jpg,battery,plastic,plastic,battery
battery_260.jpg,metal,plastic,battery,battery
battery_261.jpg,battery,metal,battery,battery
battery_262.jpg,battery,plastic,battery,battery
battery_263.jpg,plastic,battery,battery,battery
battery_264.jpg,plastic,battery,battery,battery
battery_265.jpg,trash,battery,battery,battery
battery_266.jpg,battery,trash,battery,battery
battery_267.jpg,battery,battery,plastic,battery
battery_268.jpg,battery,battery,trash,battery
battery_269.jpg,battery,battery,metal,battery
battery_27.jpg,battery,battery,plastic,battery
battery_270.jpg,plastic,battery,battery,battery
battery_271.jpg,battery,battery,plastic,battery
battery_272.jpg,battery,metal,trash,battery
battery_273.jpg,metal,battery,battery,battery
battery_274.jpg,plastic,battery,battery,battery
battery_275.jpg,battery,trash,plastic,battery
battery_276.jpg,battery,battery,trash,battery
battery_277.jpg,plastic,battery,trash,battery
battery_278.jpg,battery,trash,trash,battery
battery_279.jpg,plastic,battery,battery,battery
battery_28.jpg,battery,battery,trash,battery
battery_280.jpg,metal,battery,battery,battery
battery_281.jpg,battery,metal,battery,battery
battery_282.jpg,metal,plastic,battery,battery
battery_283.jpg,battery,battery,trash,battery
battery_284.jpg,metal,battery,battery,battery
battery_285.jpg,plastic,battery,plastic,battery
battery_286.jpg,battery,trash,battery,battery
battery_287.jpg,battery,battery,metal,battery
battery_288.jpg,trash,metal,plastic,battery
battery_289.jpg,plastic,battery,battery,battery
battery_29.jpg,metal,battery,battery,battery
battery_290.jpg,metal,battery,battery,battery
battery_291.jpg,battery,metal,battery,battery
battery_292.jpg,battery,battery,plastic,battery
battery_293.jpg,plastic,trash,battery,battery
battery_294.jpg,battery,battery,trash,battery
battery_295.jpg,battery,battery,plastic,battery
battery_296.jpg,trash,battery,battery,battery
battery_297.jpg,battery,battery,trash,battery
battery_3.jpg,battery,plastic,battery,battery
battery_30.jpg,battery,battery,trash,battery
battery_31.jpg,battery,battery,trash,battery
battery_32.jpg,battery,battery,plastic,battery
battery_33.jpg,trash,battery,battery,battery
battery_34.jpg,battery,battery,trash,battery
battery_35.jpg,battery,metal,battery,battery
battery_36.jpg,trash,plastic,battery,battery
battery_37.jpg,battery,trash,battery,battery
battery_38.jpg,battery,trash,battery,battery
battery_39.jpg,battery,trash,battery,battery
battery_4.jpg,battery,plastic,battery,battery
battery_40.jpg,trash,metal,battery,battery
battery_41.jpg,battery,plastic,battery,battery
battery_42.jpg,metal,plastic,battery,battery
