img_id,img_name,source,date,label
2101,battery_1.jpg,google,2026-02-18,battery
2102,battery_10.jpg,youtube,2026-02-18,battery
2103,battery_100.jpg,google,2026-02-18,battery
2104,battery_101.jpg,shutterstock,2026-02-18,battery
2105,battery_102.jpg,pinterest,2026-02-18,battery
2106,battery_103.jpg,google,2026-02-18,battery
2107,battery_104.jpg,google,2026-02-18,battery
2108,battery_105.jpg,flickr,2026-02-18,battery
2109,battery_106.jpg,pinterest,2026-02-18,battery
2110,battery_107.jpg,flickr,2026-02-18,battery
2111,battery_108.jpg,google,2026-02-18,battery
2112,battery_109.jpg,pinterest,2026-02-18,battery
2113,battery_11.jpg,youtube,2026-02-18,battery
2114,battery_110.jpg,google,2026-02-19,battery
2115,battery_111.jpg,google,2026-02-19,battery
2116,battery_112.jpg,pinterest,2026-02-19,battery
2117,battery_113.jpg,google,2026-02-19,battery
2118,battery_114.jpg,google,2026-02-19,battery
2119,battery_115.jpg,flickr,2026-02-19,battery
2120,battery_116.jpg,google,2026-02-19,battery
2121,battery_117.jpg,google,2026-02-19,battery
2122,battery_118.jpg,google,2026-02-19,battery
2123,battery_119.jpg,google,2026-02-19,battery
2124,battery_12.jpg,google,2026-02-19,battery
2125,battery_120.jpg,youtube,2026-02-19,battery
2126,battery_121.jpg,shutterstock,2026-02-20,battery
2127,battery_122.jpg,youtube,2026-02-20,battery
2128,battery_123.jpg,google,2026-02-20,battery
2129,battery_124.jpg,flickr,2026-02-20,battery
2130,battery_125.jpg,youtube,2026-02-20,battery
2131,battery_126.jpg,pinterest,2026-02-20,battery
2132,battery_127.jpg,google,2026-02-20,battery
2133,battery_128.jpg,google,2026-02-20,battery
2134,battery_129.jpg,google,2026-02-20,battery
2135,battery_13.jpg,flickr,2026-02-20,battery
2136,battery_130.jpg,google,2026-02-20,battery
2137,battery_131.jpg,pinterest,2026-02-20,battery
2138,battery_132.jpg,google,2026-02-20,battery
2139,battery_133.jpg,google,2026-02-21,battery
2140,battery_134.jpg,google,2026-02-21,battery
2141,battery_135.jpg,flickr,2026-02-21,battery
2142,battery_136.jpg,google,2026-02-21,battery
2143,battery_137.jpg,flickr,2026-02-21,battery
2144,battery_138.jpg,google,2026-02-21,battery
2145,battery_139.jpg,flickr,2026-02-21,battery
2146,battery_14.jpg,pinterest,2026-02-21,battery
2147,battery_140.jpg,flickr,2026-02-21,battery
2148,battery_141.jpg,manual,2026-02-21,battery
2149,battery_142.jpg,manual,2026-02-21,battery
2150,battery_143.jpg,flickr,2026-02-21,battery
2151,battery_144.jpg,pinterest,2026-02-22,battery
2152,battery_145.jpg,google,2026-02-22,battery
2153,battery_146.jpg,google,2026-02-22,battery
2154,battery_147.jpg,youtube,2026-02-22,battery
2155,battery_148.jpg,google,2026-02-22,battery
2156,battery_149.jpg,youtube,2026-02-22,battery
2157,battery_15.jpg,google,2026-02-22,battery
2158,battery_150.jpg,flickr,2026-02-22,battery
2159,battery_151.jpg,youtube,2026-02-22,battery
2160,battery_152.jpg,google,2026-02-22,battery
2161,battery_153.jpg,manual,2026-02-22,battery
2162,battery_154.jpg,pinterest,2026-02-22,battery
2163,battery_155.jpg,google,2026-02-23,battery
2164,battery_156.jpg,google,2026-02-23,battery
2165,battery_157.jpg,google,2026-02-23,battery
2166,battery_158.jpg,flickr,2026-02-23,battery
2167,battery_159.jpg,shutterstock,2026-02-23,battery
2168,battery_16.jpg,google,2026-02-23,battery
2169,battery_160.jpg,pinterest,2026-02-23,battery
2170,battery_161.jpg,google,2026-02-23,battery
2171,battery_162.jpg,google,2026-02-23,battery
2172,battery_163.jpg,shutterstock,2026-02-23,battery
2173,battery_164.jpg,flickr,2026-02-23,battery
2174,battery_165.jpg,manual,2026-02-23,battery
2175,battery_166.jpg,shutterstock,2026-02-23,battery
2176,battery_167.jpg,google,2026-02-24,battery
2177,battery_168.jpg,google,2026-02-24,battery
2178,battery_169.jpg,google,2026-02-24,battery
2179,battery_17.jpg,pinterest,2026-02-24,battery
2180,battery_170.jpg,flickr,2026-02-24,battery
2181,battery_171.jpg,google,2026-02-24,battery
2182,battery_172.jpg,google,2026-02-24,battery
2183,battery_173.jpg,google,2026-02-24,battery
2184,battery_174.jpg,google,2026-02-24,battery
2185,battery_175.jpg,youtube,2026-02-24,battery
2186,battery_176.jpg,google,2026-02-24,battery
2187,battery_177.jpg,pinterest,2026-02-24,battery
2188,battery_178.jpg,flickr,2026-02-25,battery
2189,battery_179.jpg,manual,2026-02-25,battery
2190,battery_18.jpg,manual,2026-02-25,battery
2191,battery_180.jpg,flickr,2026-02-25,battery
2192,battery_181.jpg,shutterstock,2026-02-25,battery
2193,battery_182.jpg,shutterstock,2026-02-25,battery
2194,battery_183.jpg,google,2026-02-25,battery
2195,battery_184.jpg,shutterstock,2026-02-25,battery
2196,battery_185.jpg,youtube,2026-02-25,battery
2197,battery_186.jpg,google,2026-02-25,battery
2198,battery_187.jpg,shutterstock,2026-02-25,battery
2199,battery_188.jpg,google,2026-02-25,battery
2200,battery_189.jpg,flickr,2026-02-26,battery
2201,battery_19.jpg,google,2026-02-26,battery
2202,battery_190.jpg,pinterest,2026-02-26,battery
2203,battery_191.jpg,shutterstock,2026-02-26,battery
2204,battery_192.jpg,pinterest,2026-02-26,battery
2205,battery_193.jpg,youtube,2026-02-26,battery
2206,battery_194.jpg,youtube,2026-02-26,battery
2207,battery_195.jpg,google,2026-02-26,battery
2208,battery_196.jpg,shutterstock,2026-02-26,battery
2209,battery_197.jpg,shutterstock,2026-02-26,battery
2210,battery_198.jpg,manual,2026-02-26,battery
2211,battery_199.jpg,shutterstock,2026-02-26,battery
2212,battery_2.jpg,pinterest,2026-02-26,battery
2213,battery_20.jpg,youtube,2026-02-27,battery
2214,battery_200.jpg,youtube,2026-02-27,battery
2215,battery_201.jpg,youtube,2026-02-27,battery
2216,battery_202.jpg,google,2026-02-27,battery
2217,battery_203.jpg,google,2026-02-27,battery
2218,battery_204.jpg,youtube,2026-02-27,battery
2219,battery_205.jpg,google,2026-02-27,battery
2220,battery_206.jpg,google,2026-02-27,battery
2221,battery_207.jpg,shutterstock,2026-02-27,battery
2222,battery_208.jpg,google,2026-02-27,battery
2223,battery_209.jpg,google,2026-02-27,battery
2224,battery_21.jpg,google,2026-02-27,battery
2225,battery_210.jpg,shutterstock,2026-02-28,battery
2226,battery_211.jpg,manual,2026-02-28,battery
2227,battery_212.jpg,google,2026-02-28,battery
2228,battery_213.jpg,google,2026-02-28,battery
2229,battery_214.jpg,google,2026-02-28,battery
2230,battery_215.jpg,youtube,2026-02-28,battery
2231,battery_216.jpg,google,2026-02-28,battery
2232,battery_217.jpg,google,2026-02-28,battery
2233,battery_218.jpg,google,2026-02-28,battery
2234,battery_219.jpg,youtube,2026-02-28,battery
2235,battery_22.jpg,pinterest,2026-02-28,battery
2236,battery_220.jpg,google,2026-02-28,battery
2237,battery_221.jpg,google,2026-02-28,battery
2238,battery_222.jpg,google,2026-03-01,battery
2239,battery_223.jpg,google,2026-03-01,battery
2240,battery_224.jpg,shutterstock,2026-03-01,battery
2241,battery_225.jpg,google,2026-03-01,battery
2242,battery_226.jpg,manual,2026-03-01,battery
2243,battery_227.jpg,flickr,2026-03-01,battery
2244,battery_228.jpg,youtube,2026-03-01,battery
2245,battery_229.jpg,manual,2026-03-01,battery
2246,battery_23.jpg,shutterstock,2026-03-01,battery
2247,battery_230.jpg,pinterest,2026-03-01,battery
2248,battery_231.jpg,google,2026-03-01,battery
2249,battery_232.jpg,google,2026-03-01,battery
2250,battery_233.jpg,google,2026-03-02,battery
2251,battery_234.jpg,google,2026-03-02,battery
2252,battery_235.jpg,shutterstock,2026-03-02,battery
2253,battery_236.jpg,youtube,2026-03-02,battery
2254,battery_237.jpg,pinterest,2026-03-02,battery
2255,battery_238.jpg,pinterest,2026-03-02,battery
2256,battery_239.jpg,flickr,2026-03-02,battery
2257,battery_24.jpg,flickr,2026-03-02,battery
2258,battery_240.jpg,google,2026-03-02,battery
2259,battery_241.jpg,google,2026-03-02,battery
2260,battery_242.jpg,google,2026-03-02,battery
2261,battery_243.jpg,google,2026-03-02,battery
2262,battery_244.jpg,shutterstock,2026-03-03,battery
2263,battery_245.jpg,google,2026-03-03,battery
2264,battery_246.jpg,shutterstock,2026-03-03,battery
2265,battery_247.jpg,shutterstock,2026-03-03,battery
2266,battery_248.jpg,google,2026-03-03,battery
2267,battery_249.jpg,youtube,2026-03-03,battery
2268,battery_25.jpg,flickr,2026-03-03,battery
2269,battery_250.jpg,youtube,2026-03-03,battery
2270,battery_251.jpg,google,2026-03-03,battery
2271,battery_252.jpg,google,2026-03-03,battery
2272,battery_253.jpg,youtube,2026-03-03,battery
2273,battery_254.jpg,google,2026-03-03,battery
2274,battery_255.jpg,google,2026-03-03,battery
2275,battery_256.jpg,manual,2026-03-04,battery
2276,battery_257.jpg,flickr,2026-03-04,battery
2277,battery_258.jpg,google,2026-03-04,battery
2278,battery_259.jpg,google,2026-03-04,battery
2279,battery_26.jpg,flickr,2026-03-04,battery
2280,battery_260.jpg,flickr,2026-03-04,battery
2281,battery_261.jpg,google,2026-03-04,battery
2282,battery_262.jpg,google,2026-03-04,battery
2283,battery_263.jpg,youtube,2026-03-04,battery
2284,battery_264.jpg,flickr,2026-03-04,battery
2285,battery_265.jpg,flickr,2026-03-04,battery
2286,battery_266.jpg,youtube,2026-03-04,battery
2287,battery_267.jpg,google,2026-03-05,battery
2288,battery_268.jpg,google,2026-03-05,battery
2289,battery_269.jpg,google,2026-03-05,battery
2290,battery_27.jpg,google,2026-03-05,battery
2291,battery_270.jpg,google,2026-03-05,battery
2292,battery_271.jpg,google,2026-03-05,battery
2293,battery_272.jpg,manual,2026-03-05,battery
2294,battery_273.jpg,manual,2026-03-05,battery
2295,battery_274.jpg,flickr,2026-03-05,battery
2296,battery_275.jpg,google,2026-03-05,battery
2297,battery_276.jpg,google,2026-03-05,battery
2298,battery_277.jpg,google,2026-03-05,battery
2299,battery_278.jpg,shutterstock,2026-03-06,battery
2300,battery_279.jpg,google,2026-03-06,battery
2301,battery_28.jpg,google,2026-03-06,battery
2302,battery_280.jpg,google,2026-03-06,battery
2303,battery_281.jpg,google,2026-03-06,battery
2304,battery_282.jpg,youtube,2026-03-06,battery
2305,battery_283.jpg,manual,2026-03-06,battery
2306,battery_284.jpg,google,2026-03-06,battery
2307,battery_285.jpg,google,2026-03-06,battery
2308,battery_286.jpg,google,2026-03-06,battery
2309,battery_287.jpg,google,2026-03-06,battery
2310,battery_288.jpg,flickr,2026-03-06,battery
2311,battery_289.jpg,youtube,2026-03-06,battery
2312,battery_29.jpg,youtube,2026-03-07,battery
2313,battery_290.jpg,google,2026-03-07,battery
2314,battery_291.jpg,shutterstock,2026-03-07,battery
2315,battery_292.jpg,google,2026-03-07,battery
2316,battery_293.jpg,google,2026-03-07,battery
2317,battery_294.jpg,pinterest,2026-03-07,battery
2318,battery_295.jpg,flickr,2026-03-07,battery
2319,battery_296.jpg,google,2026-03-07,battery
2320,battery_297.jpg,google,2026-03-07,battery
2321,battery_3.jpg,flickr,2026-03-07,battery
2322,battery_30.jpg,google,2026-03-07,battery
2323,battery_31.jpg,shutterstock,2026-03-07,battery
2324,battery_32.jpg,google,2026-03-08,battery
2325,battery_33.jpg,google,2026-03-08,battery
2326,battery_34.jpg,google,2026-03-08,battery
2327,battery_35.jpg,shutterstock,2026-03-08,battery
2328,battery_36.jpg,manual,2026-03-08,battery
2329,battery_37.jpg,google,2026-03-08,battery
2330,battery_38.jpg,manual,2026-03-08,battery
2331,battery_39.jpg,google,2026-03-08,battery
2332,battery_4.jpg,pinterest,2026-03-08,battery
2333,battery_40.jpg,google,2026-03-08,battery
2334,battery_41.jpg,google,2026-03-08,battery
2335,battery_42.jpg,google,2026-03-08,battery
2336,battery_43.jpg,youtube,2026-03-08,battery
2337,battery_44.jpg,pinterest,2026-03-09,battery
2338,battery_45.jpg,google,2026-03-09,battery
2339,battery_46.jpg,google,2026-03-09,battery
2340,battery_47.jpg,google,2026-03-09,battery
2341,battery_48.jpg,pinterest,2026-03-09,battery
2342,battery_49.jpg,pinterest,2026-03-09,battery
2343,battery_5.jpg,shutterstock,2026-03-09,battery
2344,battery_50.jpg,youtube,2026-03-09,battery
2345,battery_51.jpg,pinterest,2026-03-09,battery
2346,battery_52.jpg,pinterest,2026-03-09,battery
2347,battery_53.jpg,youtube,2026-03-09,battery
2348,battery_54.jpg,youtube,2026-03-09,battery
2349,battery_55.jpg,shutterstock,2026-03-10,battery
2350,battery_56.jpg,shutterstock,2026-03-10,battery
2351,battery_57.jpg,manual,2026-03-10,battery
2352,battery_58.jpg,youtube,2026-03-10,battery
2353,battery_59.jpg,shutterstock,2026-03-10,battery
2354,battery_6.jpg,google,2026-03-10,battery
2355,battery_60.jpg,flickr,2026-03-10,battery
2356,battery_61.jpg,flickr,2026-03-10,battery
2357,battery_62.jpg,pinterest,2026-03-10,battery
2358,battery_63.jpg,youtube,2026-03-10,battery
2359,battery_64.jpg,google,2026-03-10,battery
2360,battery_65.jpg,youtube,2026-03-10,battery
2361,battery_66.jpg,youtube,2026-03-11,battery
2362,battery_67.jpg,google,2026-03-11,battery
2363,battery_68.jpg,google,2026-03-11,battery
2364,battery_69.jpg,youtube,2026-03-11,battery
2365,battery_7.jpg,google,2026-03-11,battery
2366,battery_70.jpg,youtube,2026-03-11,battery
2367,battery_71.jpg,flickr,2026-03-11,battery
2368,battery_72.jpg,google,2026-03-11,battery
2369,battery_73.jpg,youtube,2026-03-11,battery
2370,battery_74.jpg,manual,2026-03-11,battery
2371,battery_75.jpg,manual,2026-03-11,battery
2372,battery_76.jpg,flickr,2026-03-11,battery
2373,battery_77.jpg,shutterstock,2026-03-11,battery
2374,battery_78.jpg,manual,2026-03-12,battery
2375,battery_79.jpg,google,2026-03-12,battery
2376,battery_8.jpg,google,2026-03-12,battery
2377,battery_80.jpg,shutterstock,2026-03-12,battery
2378,battery_81.jpg,flickr,2026-03-12,battery
2379,battery_82.jpg,youtube,2026-03-12,battery
2380,battery_83.jpg,google,2026-03-12,battery
2381,battery_84.jpg,google,2026-03-12,battery
2382,battery_85.jpg,google,2026-03-12,battery
2383,battery_86.jpg,google,2026-03-12,battery
2384,battery_87.jpg,youtube,2026-03-12,battery
2385,battery_88.jpg,google,2026-03-12,battery
2386,battery_89.jpg,flickr,2026-03-13,battery
2387,battery_9.jpg,manual,2026-03-13,battery
