img_name,label1,label2,label3,final_label
glass_1.jpg,glass,metal,glass,glass
glass_10.jpg,glass,trash,trash,glass
glass_100.jpg,glass,trash,glass,glass
glass_101.jpg,glass,metal,glass,glass
glass_102.jpg,glass,plastic,glass,glass
glass_103.jpg,glass,glass,metal,glass
glass_104.jpg,plastic,plastic,glass,glass
glass_105.jpg,glass,trash,glass,glass
glass_106.jpg,trash,glass,glass,glass
glass_107.jpg,glass,trash,glass,glass
glass_108.jpg,glass,trash,metal,glass
glass_109.jpg,trash,glass,glass,glass
glass_11.jpg,glass,metal,glass,glass
glass_110.jpg,glass,trash,glass,glass
glass_111.jpg,plastic,glass,glass,glass
glass_112.jpg,metal,glass,trash,glass
glass_113.jpg,plastic,metal,trash,glass
glass_114.jpg,plastic,glass,glass,glass
glass_115.jpg,plastic,plastic,glass,glass
glass_116.jpg,glass,plastic,glass,glass
glass_117.jpg,trash,glass,plastic,glass
glass_118.jpg,glass,glass,metal,glass
glass_119.jpg,glass,glass,plastic,glass
glass_12.jpg,glass,trash,glass,glass
glass_120.jpg,glass,glass,plastic,glass
glass_121.jpg,glass,metal,glass,glass
glass_122.jpg,glass,glass,plastic,glass
glass_123.jpg,glass,metal,glass,glass
glass_124.jpg,trash,metal,glass,glass
glass_125.jpg,glass,trash,glass,glass
glass_126.jpg,glass,metal,glass,glass
glass_127.jpg,glass,trash,glass,glass
glass_128.jpg,plastic,glass,plastic,glass
glass_129.jpg,glass,trash,glass,glass
glass_13.jpg,glass,trash,glass,glass
glass_130.jpg,trash,glass,glass,glass
glass_131.jpg,glass,glass,plastic,glass
glass_132.jpg,glass,metal,glass,glass
glass_133.jpg,glass,metal,glass,glass
glass_134.jpg,glass,metal,glass,glass
glass_135.jpg,trash,metal,glass,glass
glass_136.jpg,plastic,glass,glass,glass
glass_137.jpg,glass,glass,trash,glass
glass_138.jpg,trash,glass,glass,glass
glass_139.jpg,glass,glass,metal,glass
glass_14.jpg,glass,plastic,glass,glass
glass_140.jpg,trash,metal,plastic,glass
glass_141.jpg,glass,trash,metal,glass
glass_142.jpg,trash,glass,glass,glass
glass_143.jpg,glass,metal,glass,glass
glass_144.jpg,plastic,trash,glass,glass
glass_145.jpg,glass,glass,trash,glass
glass_146.jpg,glass,trash,glass,glass
glass_147.jpg,glass,glass,trash,glass
glass_148.jpg,trash,glass,glass,glass
glass_149.jpg,metal,glass,glass,glass
glass_15.jpg,metal,glass,trash,glass
glass_150.jpg,trash,plastic,glass,glass
glass_151.jpg,trash,glass,glass,glass
glass_152.jpg,glass,metal,glass,glass
glass_153.jpg,metal,plastic,trash,glass
glass_154.jpg,metal,trash,glass,glass
glass_155.jpg,glass,plastic,glass,glass
glass_156.jpg,glass,glass,plastic,glass
glass_157.jpg,trash,metal,glass,glass
glass_158.jpg,trash,glass,glass,glass
glass_159.jpg,glass,metal,metal,glass
glass_16.jpg,metal,metal,glass,glass
glass_160.jpg,glass,trash,metal,glass
glass_161.jpg,glass,plastic,glass,glass
glass_162.jpg,glass,trash,glass,glass
glass_163.jpg,glass,metal,trash,glass
glass_164.jpg,glass,metal,glass,glass
glass_165.jpg,metal,glass,glass,glass
glass_166.jpg,glass,glass,plastic,glass
glass_167.jpg,trash,plastic,metal,glass
glass_168.jpg,glass,plastic,glass,glass
glass_169.jpg,glass,trash,glass,glass
glass_17.jpg,glass,trash,plastic,glass
glass_170.jpg,metal,plastic,glass,glass
glass_171.jpg,glass,trash,metal,glass
glass_172.jpg,glass,glass,trash,glass
glass_173.jpg,glass,trash,glass,glass
glass_174.jpg,trash,metal,plastic,glass
glass_175.jpg,glass,metal,glass,glass
glass_176.jpg,glass,glass,metal,glass
glass_177.jpg,glass,plastic,plastic,glass
glass_178.jpg,trash,glass,metal,glass
glass_179.jpg,glass,trash,glass,glass
glass_18.jpg,trash,trash,trash,glass
glass_180.jpg,glass,trash,glass,glass
