img_name,label1,label2,label3,final_label
biological_1.jpg,biological,trash,paper,biological
biological_10.jpg,biological,trash,biological,biological
biological_100.jpg,glass,biological,biological,biological
biological_101.jpg,paper,glass,biological,biological
biological_102.jpg,glass,biological,biological,biological
biological_103.jpg,biological,trash,paper,biological
biological_104.jpg,biological,glass,glass,biological
biological_105.jpg,trash,biological,biological,biological
biological_106.jpg,biological,biological,paper,biological
biological_107.jpg,biological,paper,biological,biological
biological_108.jpg,biological,paper,glass,biological
biological_109.jpg,trash,trash,biological,biological
biological_11.jpg,biological,glass,biological,biological
biological_110.jpg,biological,trash,glass,biological
biological_111.jpg,biological,biological,trash,biological
biological_112.jpg,biological,biological,paper,biological
biological_113.jpg,glass,biological,biological,biological
biological_114.jpg,biological,trash,biological,biological
biological_115.jpg,biological,paper,biological,biological
biological_116.jpg,biological,paper,glass,biological
biological_117.jpg,paper,trash,biological,biological
biological_118.jpg,glass,biological,biological,biological
biological_119.jpg,glass,biological,biological,biological
biological_12.jpg,biological,biological,trash,biological
biological_120.jpg,glass,biological,biological,biological
biological_121.jpg,biological,trash,biological,biological
biological_122.jpg,glass,trash,glass,biological
biological_123.jpg,biological,glass,glass,biological
biological_124.jpg,biological,glass,trash,biological
biological_125.jpg,biological,trash,biological,biological
biological_126.jpg,glass,biological,biological,biological
biological_127.jpg,biological,glass,paper,biological
biological_128.jpg,biological,paper,biological,biological
biological_129.jpg,biological,biological,glass,biological
biological_13.jpg,biological,glass,paper,biological
biological_130.jpg,paper,biological,biological,biological
biological_131.jpg,paper,biological,biological,biological
biological_132.jpg,biological,trash,biological,biological
biological_133.jpg,biological,paper,biological,biological
biological_134.jpg,glass,trash,biological,biological
biological_135.jpg,trash,biological,trash,biological
biological_136.jpg,biological,paper,glass,biological
biological_137.jpg,biological,glass,biological,biological
biological_138.jpg,biological,biological,trash,biological
biological_139.jpg,biological,glass,biological,biological
biological_14.jpg,biological,paper,biological,biological
biological_140.jpg,biological,biological,trash,biological
biological_141.jpg,biological,glass,biological,biological
biological_142.jpg,biological,glass,biological,biological
biological_143.jpg,biological,trash,biological,biological
biological_144.jpg,biological,trash,glass,biological
biological_145.jpg,trash,biological,biological,biological
biological_146.jpg,glass,biological,biological,biological
biological_147.jpg,glass,trash,biological,biological
biological_148.jpg,biological,trash,biological,biological
biological_149.jpg,paper,biological,biological,biological
biological_15.jpg,trash,biological,glass,biological
biological_150.jpg,biological,biological,glass,biological
biological_151.jpg,paper,biological,paper,biological
biological_152.jpg,biological,biological,glass,biological
biological_153.jpg,trash,biological,biological,biological
biological_154.jpg,trash,biological,paper,biological
biological_155.jpg,biological,trash,biological,biological
biological_156.jpg,biological,glass,paper,biological
biological_157.jpg,paper,paper,biological,biological
biological_158.jpg,biological,trash,biological,biological
biological_159.jpg,glass,biological,glass,biological
biological_16.jpg,paper,biological,paper,biological
biological_160.jpg,biological,biological,trash,biological
biological_161.jpg,trash,biological,biological,biological
biological_162.jpg,biological,paper,biological,biological
biological_163.jpg,paper,glass,trash,biological
biological_164.jpg,biological,glass,trash,biological
biological_165.jpg,paper,biological,biological,biological
biological_166.jpg,paper,biological,glass,biological
biological_167.jpg,biological,glass,paper,biological
biological_168.jpg,glass,paper,glass,biological
biological_169.jpg,biological,biological,trash,biological
biological_17.jpg,biological,glass,glass,biological
biological_170.jpg,biological,glass,biological,biological
biological_171.jpg,biological,biological,paper,biological
biological_172.jpg,biological,trash,trash,biological
biological_173.jpg,glass,biological,biological,biological
biological_174.jpg,biological,biological,glass,biological
biological_175.jpg,paper,biological,biological,biological
biological_176.jpg,glass,paper,biological,biological
biological_177.jpg,biological,biological,glass,biological
biological_178.jpg,paper,biological,biological,biological
biological_179.jpg,biological,biological,trash,biological
biological_18.jpg,biological,paper,trash,biological
biological_180.jpg,biological,trash,biological,biological
biological_181.jpg,biological,glass,biological,biological
biological_182.jpg,biological,paper,trash,biological
biological_183.jpg,biological,biological,trash,biological
biological_184.jpg,biological,trash,biological,biological
biological_185.jpg,biological,glass,paper,biological
biological_186.jpg,biological,trash,biological,biological
biological_187.jpg,biological,trash,biological,biological
biological_188.jpg,biological,biological,paper,biological
biological_189.jpg,biological,trash,biological,biological
biological_19.jpg,trash,biological,biological,biological
biological_190.jpg,biological,trash,biological,biological
biological_191.jpg,biological,paper,trash,biological
biological_192.jpg,paper,biological,biological,biological
biological_193.jpg,trash,biological,biological,biological
biological_194.jpg,biological,biological,paper,biological
biological_195.jpg,trash,trash,biological,biological
biological_196.jpg,glass,paper,biological,biological
biological_197.jpg,biological,biological,trash,biological
biological_198.jpg,glass,glass,trash,biological
biological_199.jpg,biological,paper,biological,biological
biological_2.jpg,biological,biological,glass,biological
biological_20.jpg,trash,paper,biological,biological
biological_200.jpg,trash,glass,glass,biological
biological_201.jpg,biological,biological,trash,biological
biological_202.jpg,glass,trash,biological,biological
biological_203.jpg,glass,trash,paper,biological
biological_204.jpg,trash,biological,biological,biological
biological_205.jpg,paper,biological,biological,biological
biological_206.jpg,biological,biological,glass,biological
biological_207.jpg,biological,paper,trash,biological
biological_208.jpg,biological,glass,biological,biological
biological_209.jpg,biological,trash,biological,biological
biological_21.jpg,biological,glass,biological,biological
biological_210.jpg,glass,trash,glass,biological
biological_211.jpg,trash,paper,biological,biological
biological_212.jpg,biological,glass,glass,biological
biological_213.jpg,glass,paper,biological,biological
biological_214.jpg,paper,glass,biological,biological
biological_215.jpg,glass,paper,biological,biological
biological_216.jpg,biological,glass,biological,biological
biological_217.jpg,biological,biological,glass,biological
biological_218.jpg,paper,biological,biological,biological
biological_219.jpg,biological,biological,paper,biological
biological_22.jpg,biological,trash,biological,biological
biological_220.jpg,biological,paper,paper,biological
biological_221.jpg,biological,trash,glass,biological
biological_222.jpg,biological,biological,trash,biological
biological_223.jpg,biological,paper,biological,biological
biological_224.jpg,biological,glass,biological,biological
biological_225.jpg,trash,biological,biological,biological
biological_226.jpg,biological,glass,biological,biological
biological_227.jpg,biological,paper,biological,biological
biological_228.jpg,biological,paper,biological,biological
biological_229.jpg,biological,paper,biological,biological
biological_23.jpg,biological,biological,glass,biological
biological_230.jpg,biological,paper,paper,biological
biological_231.jpg,trash,biological,biological,biological
biological_232.jpg,trash,biological,biological,biological
biological_233.jpg,biological,trash,biological,biological
biological_234.jpg,biological,paper,biological,biological
biological_235.jpg,biological,paper,paper,biological
biological_236.jpg,biological,paper,biological,biological
biological_237.jpg,biological,trash,biological,biological
biological_238.jpg,paper,biological,biological,biological
biological_239.jpg,biological,biological,trash,biological
biological_24.jpg,trash,paper,biological,biological
biological_240.jpg,biological,paper,glass,biological
biological_241.jpg,glass,biological,paper,biological
biological_242.jpg,paper,trash,biological,biological
biological_243.jpg,biological,trash,biological,biological
biological_244.jpg,trash,trash,glass,biological
biological_245.jpg,biological,biological,trash,biological
biological_246.jpg,biological,biological,paper,biological
biological_247.jpg,biological,glass,glass,biological
biological_248.jpg,biological,biological,glass,biological
biological_249.jpg,biological,paper,trash,biological
biological_25.jpg,biological,paper,biological,biological
biological_250.jpg,biological,glass,biological,biological
biological_251.jpg,trash,biological,paper,biological
biological_252.jpg,glass,trash,paper,biological
biological_253.jpg,paper,biological,biological,biological
biological_254.jpg,paper,biological,biological,biological
biological_255.jpg,paper,biological,biological,biological
biological_256.jpg,biological,trash,biological,biological
biological_257.jpg,biological,paper,biological,biological
biological_258.jpg,biological,paper,biological,biological
biological_259.jpg,paper,biological,biological,biological
biological_26.jpg,trash,trash,glass,biological
biological_260.jpg,biological,trash,glass,biological
biological_261.jpg,biological,biological,glass,biological
biological_262.jpg,biological,biological,trash,biological
biological_263.jpg,biological,biological,trash,biological
biological_264.jpg,biological,trash,trash,biological
biological_265.jpg,biological,paper,glass,biological
biological_266.jpg,biological,glass,biological,biological
biological_267.jpg,biological,biological,paper,biological
biological_268.jpg,glass,biological,biological,biological
biological_269.jpg,trash,biological,biological,biological
biological_27.jpg,paper,biological,biological,biological
biological_270.jpg,biological,paper,biological,biological
biological_271.jpg,trash,trash,glass,biological
biological_272.jpg,trash,paper,glass,biological
biological_273.jpg,glass,biological,biological,biological
biological_274.jpg,biological,glass,biological,biological
biological_275.jpg,biological,glass,trash,biological
biological_276.jpg,paper,paper,biological,biological
biological_277.jpg,biological,biological,trash,biological
biological_278.jpg,biological,paper,biological,biological
biological_279.jpg,biological,glass,biological,biological
biological_28.jpg,biological,glass,biological,biological
biological_280.jpg,biological,trash,biological,biological
biological_281.jpg,biological,biological,glass,biological
biological_282.jpg,biological,biological,glass,biological
biological_283.jpg,biological,biological,paper,biological
biological_284.jpg,biological,biological,glass,biological
biological_285.jpg,biological,glass,paper,biological
biological_286.jpg,biological,trash,glass,biological
biological_287.jpg,glass,paper,biological,biological
biological_288.jpg,trash,biological,glass,biological
biological_289.jpg,biological,biological,paper,biological
biological_29.jpg,paper,biological,biological,biological
biological_290.jpg,biological,biological,paper,biological
biological_291.jpg,paper,biological,biological,biological
biological_292.jpg,biological,paper,trash,biological
biological_293.jpg,biological,glass,biological,biological
biological_294.jpg,biological,paper,biological,biological
biological_295.jpg,biological,biological,paper,biological
biological_296.jpg,trash,biological,glass,biological
biological_297.jpg,biological,biological,paper,biological
biological_298.jpg,biological,biological,trash,biological
biological_299.jpg,biological,biological,paper,biological
biological_3.jpg,biological,glass,glass,biological
biological_30.jpg,biological,biological,paper,biological
biological_300.jpg,biological,paper,glass,biological
biological_31.jpg,trash,paper,biological,biological
biological_32.jpg,paper,glass,biological,biological
biological_33.jpg,biological,glass,biological,biological
biological_34.jpg,glass,biological,biological,biological
biological_35.jpg,biological,trash,biological,biological
biological_36.jpg,glass,biological,biological,biological
biological_37.jpg,biological,glass,biological,biological
biological_38.jpg,biological,biological,glass,biological
biological_39.jpg,biological,trash,biological,biological
biological_4.jpg,biological,paper,paper,biological
biological_40.jpg,biological,paper,biological,biological
biological_41.jpg,biological,glass,biological,biological
biological_42.jpg,biological,glass,paper,biological
biological_43.jpg,biological,glass,biological,biological
biological_44.jpg,biological,biological,glass,biological
biological_45.jpg,biological,glass,paper,biological
biological_46.jpg,paper,paper,biological,biological
biological_47.jpg,paper,biological,biological,biological
biological_48.jpg,paper,biological,biological,biological
biological_49.jpg,biological,biological,paper,biological
biological_5.jpg,biological,biological,glass,biological
biological_50.jpg,biological,paper,biological,biological
biological_51.jpg,trash,biological,biological,biological
biological_52.jpg,biological,biological,trash,biological
biological_53.jpg,paper,trash,glass,biological
biological_54.jpg,paper,biological,biological,biological
biological_55.jpg,biological,biological,paper,biological
biological_56.jpg,trash,biological,paper,biological
biological_57.jpg,glass,biological,biological,biological
biological_58.jpg,trash,biological,biological,biological
biological_59.jpg,biological,glass,paper,biological
biological_6.jpg,biological,biological,paper,biological
biological_60.jpg,biological,trash,biological,biological
biological_61.jpg,biological,glass,biological,biological
biological_62.jpg,glass,glass,biological,biological
biological_63.jpg,biological,biological,trash,biological
biological_64.jpg,biological,paper,biological,biological
biological_65.jpg,biological,paper,biological,biological
biological_66.jpg,biological,trash,biological,biological
biological_67.jpg,biological,biological,trash,biological
biological_68.jpg,biological,glass,biological,biological
biological_69.jpg,biological,glass,biological,biological
biological_7.jpg,biological,glass,biological,biological
biological_70.jpg,biological,paper,biological,biological
biological_71.jpg,paper,trash,glass,biological
biological_72.jpg,biological,paper,biological,biological
biological_73.jpg,biological,glass,biological,biological
biological_74.jpg,biological,paper,biological,biological
biological_75.jpg,biological,biological,trash,biological
biological_76.jpg,glass,biological,trash,biological
biological_77.jpg,glass,biological,trash,biological
biological_78.jpg,biological,biological,glass,biological
biological_79.jpg,trash,biological,biological,biological
biological_8.jpg,biological,paper,biological,biological
biological_80.jpg,glass,glass,biological,biological
biological_81.jpg,biological,trash,biological,biological
biological_82.jpg,biological,paper,biological,biological
biological_83.jpg,biological,biological,glass,biological
biological_84.jpg,glass,glass,glass,biological
biological_85.jpg,biological,trash,biological,biological
biological_86.jpg,biological,trash,glass,biological
biological_87.jpg,biological,biological,glass,biological
biological_88.jpg,biological,biological,paper,biological
biological_89.jpg,biological,biological,trash,biological
biological_9.jpg,biological,paper,biological,biological
biological_90.jpg,biological,trash,biological,biological
biological_91.jpg,paper,glass,trash,biological
biological_92.jpg,glass,biological,biological,biological
biological_93.jpg,biological,trash,paper,biological
biological_94.jpg,biological,glass,trash,biological
biological_95.jpg,trash,biological,glass,biological
biological_96.jpg,paper,biological,paper,biological
biological_97.jpg,biological,biological,paper,biological
biological_98.jpg,trash,biological,paper,biological
biological_99.jpg,paper,paper,paper,biological
