img_id,img_name,source,date,label
601,glass_1.jpg,google,2026-02-18,glass
602,glass_10.jpg,google,2026-02-18,glass
603,glass_100.jpg,pinterest,2026-02-18,glass
604,glass_101.jpg,pinterest,2026-02-18,glass
605,glass_102.jpg,google,2026-02-18,glass
606,glass_103.jpg,google,2026-02-18,glass
607,glass_104.jpg,pinterest,2026-02-18,glass
608,glass_105.jpg,google,2026-02-18,glass
609,glass_106.jpg,flickr,2026-02-18,glass
610,glass_107.jpg,youtube,2026-02-18,glass
611,glass_108.jpg,youtube,2026-02-18,glass
612,glass_109.jpg,flickr,2026-02-18,glass
613,glass_11.jpg,shutterstock,2026-02-18,glass
614,glass_110.jpg,google,2026-02-19,glass
615,glass_111.jpg,shutterstock,2026-02-19,glass
616,glass_112.jpg,pinterest,2026-02-19,glass
617,glass_113.jpg,flickr,2026-02-19,glass
618,glass_114.jpg,flickr,2026-02-19,glass
619,glass_115.jpg,flickr,2026-02-19,glass
620,glass_116.jpg,pinterest,2026-02-19,glass
621,glass_117.jpg,google,2026-02-19,glass
622,glass_118.jpg,manual,2026-02-19,glass
623,glass_119.jpg,pinterest,2026-02-19,glass
624,glass_12.jpg,flickr,2026-02-19,glass
625,glass_120.jpg,flickr,2026-02-19,glass
626,glass_121.jpg,manual,2026-02-20,glass
627,glass_122.jpg,flickr,2026-02-20,glass
628,glass_123.jpg,flickr,2026-02-20,glass
629,glass_124.jpg,google,2026-02-20,glass
630,glass_125.jpg,manual,2026-02-20,glass
631,glass_126.jpg,youtube,2026-02-20,glass
632,glass_127.jpg,google,2026-02-20,glass
633,glass_128.jpg,shutterstock,2026-02-20,glass
634,glass_129.jpg,google,2026-02-20,glass
635,glass_13.jpg,google,2026-02-20,glass
636,glass_130.jpg,manual,2026-02-20,glass
637,glass_131.jpg,youtube,2026-02-20,glass
638,glass_132.jpg,google,2026-02-20,glass
639,glass_133.jpg,manual,2026-02-21,glass
640,glass_134.jpg,shutterstock,2026-02-21,glass
641,glass_135.jpg,manual,2026-02-21,glass
642,glass_136.jpg,youtube,2026-02-21,glass
643,glass_137.jpg,pinterest,2026-02-21,glass
644,glass_138.jpg,flickr,2026-02-21,glass
645,glass_139.jpg,google,2026-02-21,glass
646,glass_14.jpg,google,2026-02-21,glass
647,glass_140.jpg,youtube,2026-02-21,glass
648,glass_141.jpg,google,2026-02-21,glass
649,glass_142.jpg,shutterstock,2026-02-21,glass
650,glass_143.jpg,pinterest,2026-02-21,glass
651,glass_144.jpg,flickr,2026-02-22,glass
652,glass_145.jpg,google,2026-02-22,glass
653,glass_146.jpg,flickr,2026-02-22,glass
654,glass_147.jpg,google,2026-02-22,glass
655,glass_148.jpg,manual,2026-02-22,glass
656,glass_149.jpg,google,2026-02-22,glass
657,glass_15.jpg,flickr,2026-02-22,glass
658,glass_150.jpg,manual,2026-02-22,glass
659,glass_151.jpg,google,2026-02-22,glass
660,glass_152.jpg,flickr,2026-02-22,glass
661,glass_153.jpg,youtube,2026-02-22,glass
662,glass_154.jpg,flickr,2026-02-22,glass
663,glass_155.jpg,google,2026-02-22,glass
664,glass_156.jpg,google,2026-02-23,glass
665,glass_157.jpg,google,2026-02-23,glass
666,glass_158.jpg,shutterstock,2026-02-23,glass
667,glass_159.jpg,youtube,2026-02-23,glass
668,glass_16.jpg,google,2026-02-23,glass
669,glass_160.jpg,pinterest,2026-02-23,glass
670,glass_161.jpg,google,2026-02-23,glass
671,glass_162.jpg,shutterstock,2026-02-23,glass
672,glass_163.jpg,flickr,2026-02-23,glass
673,glass_164.jpg,manual,2026-02-23,glass
674,glass_165.jpg,youtube,2026-02-23,glass
675,glass_166.jpg,flickr,2026-02-23,glass
676,glass_167.jpg,youtube,2026-02-24,glass
677,glass_168.jpg,pinterest,2026-02-24,glass
678,glass_169.jpg,google,2026-02-24,glass
679,glass_17.jpg,google,2026-02-24,glass
